id_evento,fecha_hora,producto,stock,sucursal,categoria,unidad,costo_unitario
I-F1EF19C913,2026-09-11 18:47:47,Tarta de frutas,326,Plaza Obelie,Pasteles,pza,155.0
I-8943E43022,2026-09-11 18:47:47,Croissant de almendra,173,Norte,Viennoiserie,pza,18.0
I-894F951CB7,2026-09-11 18:47:48,Macaron mixto,214,Centro,Petit fours,pza,10.0
I-92BAEFCEEA,2026-09-11 18:47:49,Baguette tradicional,182,Centro,Panaderia,pza,9.0
I-75AF51DE02,2026-09-11 18:47:49,Rol de canela,182,Norte,Viennoiserie,pza,15.0
I-7372DEF181,2026-09-11 18:47:50,Tarta de frutas,220,Sur,Pasteles,pza,155.0
I-CE2969499B,2026-09-11 18:47:50,Tarta de frutas,224,Sur,Pasteles,pza,155.0
I-A79E7E24CD,2026-09-11 18:47:51,Brownie nogada,366,Plaza Obelie,Reposteria,pza,20.0
I-C952E340AB,2026-09-11 18:47:52,Macaron mixto,246,Norte,Petit fours,pza,10.0
I-1BF6729D16,2026-09-11 18:47:52,Rol de canela,222,Plaza Obelie,Viennoiserie,pza,15.0
I-C73239952F,2026-09-11 18:47:53,Cheesecake de frutos rojos,194,Norte,Pasteles,pza,170.0
I-93E1BD1F89,2026-09-11 18:47:53,Pastel de chocolate,291,Centro,Pasteles,pza,150.0
I-F6C9A5059F,2026-09-11 18:47:54,Cheesecake de frutos rojos,210,Plaza Obelie,Pasteles,pza,170.0
I-B856367A6C,2026-09-11 18:47:54,Tarta de frutas,324,Plaza Obelie,Pasteles,pza,155.0
I-B103DE0EED,2026-09-11 18:47:55,Brownie nogada,125,Centro,Reposteria,pza,20.0
I-1A322C89DC,2026-09-11 18:47:55,Tarta de frutas,335,Plaza Obelie,Pasteles,pza,155.0
I-E6CCC8E78F,2026-09-11 18:47:56,Tarta de frutas,121,Centro,Pasteles,pza,155.0
I-232C744B0C,2026-09-11 18:47:57,Brownie nogada,249,Sur,Reposteria,pza,20.0
I-E0F0FF8C39,2026-09-11 18:47:57,Macaron mixto,266,Sur,Petit fours,pza,10.0
I-BB3C71FDF3,2026-09-11 18:47:58,Brownie nogada,196,Norte,Reposteria,pza,20.0
I-4ACF17C58A,2026-09-11 18:47:58,Rol de canela,190,Norte,Viennoiserie,pza,15.0
I-B226ACEAD9,2026-09-11 18:47:59,Brownie nogada,373,Plaza Obelie,Reposteria,pza,20.0
I-197E3AE000,2026-09-11 18:47:59,Brownie nogada,200,Norte,Reposteria,pza,20.0
I-3D32F8D612,2026-09-11 18:48:00,Rol de canela,192,Norte,Viennoiserie,pza,15.0
I-D1175CC08B,2026-09-11 18:48:00,Eclair de cafe,274,Norte,Petit fours,pza,16.0
I-F65881D9B4,2026-09-11 18:48:01,Brownie nogada,243,Sur,Reposteria,pza,20.0
I-BB2B84BE74,2026-09-11 18:48:01,Croissant de almendra,308,Plaza Obelie,Viennoiserie,pza,18.0
I-11DAC9DA4F,2026-09-11 18:48:02,Macaron mixto,250,Norte,Petit fours,pza,10.0
I-3F0FA3BB60,2026-09-11 18:48:02,Cheesecake de frutos rojos,203,Norte,Pasteles,pza,170.0
I-0FECCBE76E,2026-09-11 18:48:03,Cheesecake de frutos rojos,195,Norte,Pasteles,pza,170.0
I-D733834B21,2026-09-11 18:48:03,Pastel de chocolate,69,Norte,Pasteles,pza,150.0
I-CCB3AF07CD,2026-09-11 18:48:04,Pastel de chocolate,294,Centro,Pasteles,pza,150.0
I-2B57AE3258,2026-09-11 18:48:05,Baguette tradicional,183,Centro,Panaderia,pza,9.0
I-E7AD4FBBCB,2026-09-11 18:48:06,Pastel de chocolate,305,Centro,Pasteles,pza,150.0
I-0DCFDBD852,2026-09-11 18:48:06,Galleta de mantequilla,213,Norte,Reposteria,pza,6.0
I-713F841500,2026-09-11 18:48:07,Macaron mixto,270,Sur,Petit fours,pza,10.0
I-57CE74A02C,2026-09-11 18:48:08,Cheesecake de frutos rojos,248,Centro,Pasteles,pza,170.0
I-1555A24071,2026-09-11 18:48:08,Pastel de chocolate,68,Norte,Pasteles,pza,150.0
I-7433FB0ACE,2026-09-11 18:48:09,Croissant de almendra,305,Plaza Obelie,Viennoiserie,pza,18.0
I-5AF1D9D733,2026-09-11 18:48:10,Baguette tradicional,282,Norte,Panaderia,pza,9.0
I-039E0652AF,2026-09-11 18:48:10,Croissant de almendra,140,Sur,Viennoiserie,pza,18.0
I-9EB7DDECF5,2026-09-11 18:48:11,Rol de canela,220,Plaza Obelie,Viennoiserie,pza,15.0
I-DA9893B246,2026-09-11 18:48:12,Tarta de frutas,219,Sur,Pasteles,pza,155.0
I-C360DFC135,2026-09-11 18:48:12,Tarta de frutas,334,Plaza Obelie,Pasteles,pza,155.0
I-72D139BD93,2026-09-11 18:48:12,Eclair de cafe,280,Sur,Petit fours,pza,16.0
I-DF31640CDD,2026-09-11 18:48:13,Croissant de almendra,298,Plaza Obelie,Viennoiserie,pza,18.0
I-7C82F72E65,2026-09-11 18:48:14,Galleta de mantequilla,262,Sur,Reposteria,pza,6.0
I-4E2E91BE0E,2026-09-11 18:48:14,Tarta de frutas,308,Norte,Pasteles,pza,155.0
I-D2FFAB03C4,2026-09-11 18:48:15,Baguette tradicional,189,Sur,Panaderia,pza,9.0
I-AC49AB6809,2026-09-11 18:48:15,Tarta de frutas,213,Sur,Pasteles,pza,155.0
I-70A82B1FC5,2026-09-11 18:48:16,Galleta de mantequilla,266,Sur,Reposteria,pza,6.0
I-9A55FFB373,2026-09-11 18:48:16,Brownie nogada,135,Centro,Reposteria,pza,20.0
I-D676F29202,2026-09-11 18:48:17,Cheesecake de frutos rojos,259,Centro,Pasteles,pza,170.0
I-E52EF551EF,2026-09-11 18:48:18,Macaron mixto,212,Centro,Petit fours,pza,10.0
I-9FC320D0A1,2026-09-11 18:48:18,Rol de canela,256,Centro,Viennoiserie,pza,15.0
I-EF555CF476,2026-09-11 18:48:19,Rol de canela,270,Sur,Viennoiserie,pza,15.0
I-E6530A0F33,2026-09-11 18:48:19,Tarta de frutas,129,Centro,Pasteles,pza,155.0
I-ACE0623306,2026-09-11 18:48:20,Rol de canela,248,Centro,Viennoiserie,pza,15.0
I-F15F6DD5CC,2026-09-11 18:48:20,Tarta de frutas,312,Norte,Pasteles,pza,155.0
I-AE6ED6D81E,2026-09-11 18:48:21,Eclair de cafe,275,Sur,Petit fours,pza,16.0
I-194C635802,2026-09-11 18:48:21,Croissant de almendra,299,Plaza Obelie,Viennoiserie,pza,18.0
I-60AEAFC814,2026-09-11 18:48:22,Macaron mixto,209,Centro,Petit fours,pza,10.0
I-3D6C8EB4E3,2026-09-11 18:48:22,Pastel de chocolate,199,Sur,Pasteles,pza,150.0
I-65C5289D93,2026-09-11 18:48:23,Cheesecake de frutos rojos,268,Centro,Pasteles,pza,170.0
I-1BCCFD1092,2026-09-11 18:48:24,Croissant de almendra,149,Sur,Viennoiserie,pza,18.0
I-51FF754AB2,2026-09-11 18:48:24,Pastel de chocolate,61,Norte,Pasteles,pza,150.0
I-4C2E3CCA01,2026-09-11 18:48:25,Eclair de cafe,291,Centro,Petit fours,pza,16.0
I-0A300E0901,2026-09-11 18:48:25,Baguette tradicional,181,Sur,Panaderia,pza,9.0
I-12CF3CEBD6,2026-09-11 18:48:26,Tarta de frutas,211,Sur,Pasteles,pza,155.0
I-1A998BD198,2026-09-11 18:48:27,Rol de canela,256,Centro,Viennoiserie,pza,15.0
I-D472654AD6,2026-09-11 18:48:28,Pastel de chocolate,191,Sur,Pasteles,pza,150.0
I-62297705BE,2026-09-11 18:48:28,Croissant de almendra,158,Sur,Viennoiserie,pza,18.0
I-3870167438,2026-09-11 18:48:29,Pastel de chocolate,276,Plaza Obelie,Pasteles,pza,150.0
I-B2D40F555A,2026-09-11 18:48:29,Baguette tradicional,186,Centro,Panaderia,pza,9.0
I-14908FADA6,2026-09-11 18:48:30,Galleta de mantequilla,182,Plaza Obelie,Reposteria,pza,6.0
I-1E011ABA01,2026-09-11 18:48:30,Baguette tradicional,191,Sur,Panaderia,pza,9.0
I-FA538C2023,2026-09-11 18:48:31,Cheesecake de frutos rojos,209,Plaza Obelie,Pasteles,pza,170.0
I-256085DC84,2026-09-11 18:48:32,Galleta de mantequilla,189,Plaza Obelie,Reposteria,pza,6.0
I-6883DDA7DF,2026-09-11 18:48:32,Eclair de cafe,210,Plaza Obelie,Petit fours,pza,16.0
I-CB6444F134,2026-09-11 18:48:33,Cheesecake de frutos rojos,216,Plaza Obelie,Pasteles,pza,170.0
I-AFF48892C2,2026-09-11 18:48:33,Macaron mixto,254,Norte,Petit fours,pza,10.0
I-392387A30E,2026-09-11 18:48:34,Macaron mixto,276,Sur,Petit fours,pza,10.0
I-E1BAA6F7FD,2026-09-11 18:48:35,Eclair de cafe,267,Norte,Petit fours,pza,16.0
I-84F44BBEF0,2026-09-11 18:48:35,Tarta de frutas,310,Norte,Pasteles,pza,155.0
I-82A393D638,2026-09-11 18:48:36,Rol de canela,198,Norte,Viennoiserie,pza,15.0
I-595718AD9F,2026-09-11 18:48:36,Galleta de mantequilla,270,Centro,Reposteria,pza,6.0
I-B7E792FB2D,2026-09-11 18:48:36,Baguette tradicional,192,Sur,Panaderia,pza,9.0
I-8CF27CD569,2026-09-11 18:48:37,Croissant de almendra,170,Sur,Viennoiserie,pza,18.0
I-16C7CBF3B6,2026-09-11 18:48:38,Pastel de chocolate,297,Centro,Pasteles,pza,150.0
I-0300143E40,2026-09-11 18:48:38,Pastel de chocolate,278,Plaza Obelie,Pasteles,pza,150.0
I-08AD17BC29,2026-09-11 18:48:39,Macaron mixto,236,Plaza Obelie,Petit fours,pza,10.0
I-6093D6608C,2026-09-11 18:48:39,Cheesecake de frutos rojos,276,Sur,Pasteles,pza,170.0
I-9C314945C9,2026-09-11 18:48:40,Pastel de chocolate,191,Sur,Pasteles,pza,150.0
I-AE1ED04DD5,2026-09-11 18:48:40,Cheesecake de frutos rojos,268,Centro,Pasteles,pza,170.0
I-8B1BA1518C,2026-09-11 18:48:41,Baguette tradicional,234,Plaza Obelie,Panaderia,pza,9.0
I-D7B898DECC,2026-09-11 18:48:41,Eclair de cafe,287,Sur,Petit fours,pza,16.0
I-AD33171DA2,2026-09-11 18:48:42,Croissant de almendra,165,Sur,Viennoiserie,pza,18.0
I-1588F6641E,2026-09-11 18:48:43,Cheesecake de frutos rojos,273,Centro,Pasteles,pza,170.0
I-A006968A99,2026-09-11 18:48:43,Brownie nogada,245,Sur,Reposteria,pza,20.0
I-7ADD8C345C,2026-09-11 18:48:44,Macaron mixto,210,Centro,Petit fours,pza,10.0
I-3292961976,2026-09-11 18:48:44,Macaron mixto,246,Norte,Petit fours,pza,10.0
I-9A4AA340CF,2026-09-11 18:48:45,Tarta de frutas,308,Norte,Pasteles,pza,155.0
I-77E6EC635B,2026-09-11 18:48:45,Rol de canela,251,Centro,Viennoiserie,pza,15.0
I-BADDADEA5B,2026-09-11 18:48:46,Eclair de cafe,294,Centro,Petit fours,pza,16.0
I-17C7452B09,2026-09-11 18:48:47,Baguette tradicional,184,Centro,Panaderia,pza,9.0
I-1C5BEA2C54,2026-09-11 18:48:47,Brownie nogada,384,Plaza Obelie,Reposteria,pza,20.0
I-EDAEEDA4E5,2026-09-11 18:48:48,Pastel de chocolate,305,Centro,Pasteles,pza,150.0
I-C02B57F5FB,2026-09-11 18:48:48,Tarta de frutas,312,Norte,Pasteles,pza,155.0
I-A97601BE03,2026-09-11 18:48:49,Eclair de cafe,297,Sur,Petit fours,pza,16.0
I-5057698CDA,2026-09-11 18:48:49,Macaron mixto,241,Norte,Petit fours,pza,10.0
I-3F41B6C04B,2026-09-11 18:48:50,Baguette tradicional,198,Sur,Panaderia,pza,9.0
I-7424869D52,2026-09-11 18:48:51,Baguette tradicional,290,Norte,Panaderia,pza,9.0
I-6FC0810F38,2026-09-11 18:48:51,Pastel de chocolate,60,Norte,Pasteles,pza,150.0
I-08D3A272CA,2026-09-11 18:48:52,Croissant de almendra,176,Sur,Viennoiserie,pza,18.0
I-374F39F330,2026-09-11 18:48:52,Croissant de almendra,323,Centro,Viennoiserie,pza,18.0
I-3858574D15,2026-09-11 18:48:53,Croissant de almendra,176,Norte,Viennoiserie,pza,18.0
I-B7A0BDBB88,2026-09-11 18:48:53,Brownie nogada,141,Centro,Reposteria,pza,20.0
I-D3C0A9AAF8,2026-09-11 18:48:54,Eclair de cafe,301,Sur,Petit fours,pza,16.0
I-B2E56B3B2B,2026-09-11 18:48:55,Galleta de mantequilla,263,Sur,Reposteria,pza,6.0
I-4D1F069942,2026-09-11 18:48:55,Rol de canela,209,Norte,Viennoiserie,pza,15.0
I-A38F8EB938,2026-09-11 18:48:56,Pastel de chocolate,185,Sur,Pasteles,pza,150.0
I-09A25C8C1A,2026-09-11 18:48:56,Croissant de almendra,318,Centro,Viennoiserie,pza,18.0
I-CF8E3D88F2,2026-09-11 18:48:57,Rol de canela,210,Norte,Viennoiserie,pza,15.0
I-5E32C357CD,2026-09-11 18:48:58,Galleta de mantequilla,275,Centro,Reposteria,pza,6.0
I-EBB2D92A93,2026-09-11 18:48:58,Brownie nogada,145,Centro,Reposteria,pza,20.0
I-257896ACCE,2026-09-11 18:48:59,Tarta de frutas,327,Plaza Obelie,Pasteles,pza,155.0
I-5134146DF4,2026-09-11 18:48:59,Cheesecake de frutos rojos,269,Centro,Pasteles,pza,170.0
I-C2C004E882,2026-09-11 18:49:00,Cheesecake de frutos rojos,270,Centro,Pasteles,pza,170.0
I-F0ADA1E79C,2026-09-11 18:49:01,Pastel de chocolate,317,Centro,Pasteles,pza,150.0
I-F68525EF2F,2026-09-11 18:49:01,Eclair de cafe,286,Centro,Petit fours,pza,16.0
I-706E67F37C,2026-09-11 18:49:02,Pastel de chocolate,53,Norte,Pasteles,pza,150.0
I-48B0264E2D,2026-09-11 18:49:03,Croissant de almendra,325,Centro,Viennoiserie,pza,18.0
I-575B3234C0,2026-09-11 18:49:03,Eclair de cafe,208,Plaza Obelie,Petit fours,pza,16.0
I-550B61EDE6,2026-09-11 18:49:04,Baguette tradicional,290,Norte,Panaderia,pza,9.0
I-C94FCABA76,2026-09-11 18:49:05,Eclair de cafe,297,Centro,Petit fours,pza,16.0
I-DB8C89ED6C,2026-09-11 18:49:05,Macaron mixto,277,Sur,Petit fours,pza,10.0
I-D0512DDA27,2026-09-11 18:49:06,Croissant de almendra,311,Plaza Obelie,Viennoiserie,pza,18.0
I-04372145A6,2026-09-11 18:49:07,Eclair de cafe,261,Norte,Petit fours,pza,16.0
I-42E04A5377,2026-09-11 18:49:07,Eclair de cafe,202,Plaza Obelie,Petit fours,pza,16.0
I-F378C6E455,2026-09-11 18:49:08,Tarta de frutas,140,Centro,Pasteles,pza,155.0
I-846E5E09B4,2026-09-11 18:49:09,Tarta de frutas,222,Sur,Pasteles,pza,155.0
I-AC48330098,2026-09-11 18:49:09,Cheesecake de frutos rojos,195,Norte,Pasteles,pza,170.0
I-8C199B46B5,2026-09-11 18:49:10,Cheesecake de frutos rojos,272,Sur,Pasteles,pza,170.0
I-51E79A8731,2026-09-11 18:49:10,Croissant de almendra,180,Sur,Viennoiserie,pza,18.0
I-B6AA83CB2C,2026-09-11 18:49:11,Macaron mixto,239,Norte,Petit fours,pza,10.0
I-92E7EE5B78,2026-09-11 18:49:11,Galleta de mantequilla,261,Sur,Reposteria,pza,6.0
I-4C8BEB3823,2026-09-11 18:49:12,Galleta de mantequilla,282,Centro,Reposteria,pza,6.0
I-B7F7D89CEA,2026-09-11 18:49:13,Brownie nogada,252,Sur,Reposteria,pza,20.0
I-4D67B53179,2026-09-11 18:49:13,Macaron mixto,210,Centro,Petit fours,pza,10.0
I-8BC43095BA,2026-09-11 18:49:14,Galleta de mantequilla,267,Sur,Reposteria,pza,6.0
I-D3E46B9321,2026-09-11 18:49:15,Macaron mixto,245,Plaza Obelie,Petit fours,pza,10.0
I-150BBF6CCD,2026-09-11 18:49:15,Galleta de mantequilla,274,Centro,Reposteria,pza,6.0
I-BAF7F095FE,2026-09-11 18:49:16,Eclair de cafe,299,Sur,Petit fours,pza,16.0
I-79284B8610,2026-09-11 18:49:16,Pastel de chocolate,57,Norte,Pasteles,pza,150.0
I-5F806337B4,2026-09-11 18:49:17,Cheesecake de frutos rojos,194,Norte,Pasteles,pza,170.0
I-BC6CF7071E,2026-09-11 18:49:18,Eclair de cafe,296,Centro,Petit fours,pza,16.0
I-9BD07C64D7,2026-09-11 18:49:18,Galleta de mantequilla,269,Sur,Reposteria,pza,6.0
I-2B705E3DCA,2026-09-11 18:49:19,Pastel de chocolate,53,Norte,Pasteles,pza,150.0
I-46B51CABC7,2026-09-11 18:49:19,Macaron mixto,272,Sur,Petit fours,pza,10.0
I-3158435F0C,2026-09-11 18:49:20,Rol de canela,252,Centro,Viennoiserie,pza,15.0
I-34D0E2B1CD,2026-09-11 18:49:20,Rol de canela,229,Plaza Obelie,Viennoiserie,pza,15.0
I-2AC294D373,2026-09-11 18:49:21,Pastel de chocolate,313,Centro,Pasteles,pza,150.0
I-BA0F08701A,2026-09-11 18:49:21,Tarta de frutas,222,Sur,Pasteles,pza,155.0
I-81044F366A,2026-09-11 18:49:22,Pastel de chocolate,46,Norte,Pasteles,pza,150.0
I-A3711BF3C0,2026-09-11 18:49:22,Croissant de almendra,327,Centro,Viennoiserie,pza,18.0
I-63F3857587,2026-09-11 18:49:23,Cheesecake de frutos rojos,191,Norte,Pasteles,pza,170.0
I-B0A84CD458,2026-09-11 18:49:24,Tarta de frutas,230,Sur,Pasteles,pza,155.0
I-5153EBDDE7,2026-09-11 18:49:24,Croissant de almendra,185,Norte,Viennoiserie,pza,18.0
I-56C6D6E071,2026-09-11 18:49:25,Rol de canela,263,Sur,Viennoiserie,pza,15.0
I-FD7DFBF752,2026-09-11 18:49:25,Eclair de cafe,273,Norte,Petit fours,pza,16.0
I-C1E218F291,2026-09-11 18:49:26,Baguette tradicional,226,Plaza Obelie,Panaderia,pza,9.0
I-8F90C8CC8A,2026-09-11 18:49:27,Baguette tradicional,207,Sur,Panaderia,pza,9.0
I-8268F648EA,2026-09-11 18:49:27,Brownie nogada,379,Plaza Obelie,Reposteria,pza,20.0
I-5FDBF3511A,2026-09-11 18:49:28,Rol de canela,251,Centro,Viennoiserie,pza,15.0
I-DBCF95F7F3,2026-09-11 18:49:29,Eclair de cafe,291,Sur,Petit fours,pza,16.0
I-3E6FE70C0C,2026-09-11 18:49:29,Tarta de frutas,134,Centro,Pasteles,pza,155.0
I-555FC8822F,2026-09-11 18:49:30,Eclair de cafe,201,Plaza Obelie,Petit fours,pza,16.0
I-6F1EB54B4E,2026-09-11 18:49:30,Baguette tradicional,218,Plaza Obelie,Panaderia,pza,9.0
I-D7CFF02550,2026-09-11 18:49:31,Rol de canela,222,Norte,Viennoiserie,pza,15.0
I-2A7F8D9AE7,2026-09-11 18:49:31,Pastel de chocolate,51,Norte,Pasteles,pza,150.0
I-7348534A5C,2026-09-11 18:49:32,Pastel de chocolate,272,Plaza Obelie,Pasteles,pza,150.0
I-619074F957,2026-09-11 18:49:32,Tarta de frutas,324,Plaza Obelie,Pasteles,pza,155.0
I-3E03F644F0,2026-09-11 18:49:33,Tarta de frutas,222,Sur,Pasteles,pza,155.0
I-EE578CF0F5,2026-09-11 18:49:33,Eclair de cafe,206,Plaza Obelie,Petit fours,pza,16.0
I-568AAA67FA,2026-09-11 18:49:34,Rol de canela,244,Centro,Viennoiserie,pza,15.0
I-46D53E8386,2026-09-11 18:49:35,Pastel de chocolate,181,Sur,Pasteles,pza,150.0
I-7A42889453,2026-09-11 18:49:35,Macaron mixto,274,Sur,Petit fours,pza,10.0
I-2BB6792918,2026-09-11 18:49:36,Macaron mixto,204,Centro,Petit fours,pza,10.0
I-84F3EA488F,2026-09-11 18:49:36,Cheesecake de frutos rojos,213,Plaza Obelie,Pasteles,pza,170.0
I-EE24072838,2026-09-11 18:49:37,Eclair de cafe,307,Centro,Petit fours,pza,16.0
I-A049C3AA99,2026-09-11 18:49:37,Cheesecake de frutos rojos,219,Plaza Obelie,Pasteles,pza,170.0
I-DC0F84DBB5,2026-09-11 18:49:38,Tarta de frutas,227,Sur,Pasteles,pza,155.0
I-5221BA4D9C,2026-09-11 18:49:38,Pastel de chocolate,54,Norte,Pasteles,pza,150.0
I-C6EBA37DF2,2026-09-11 18:49:39,Tarta de frutas,144,Centro,Pasteles,pza,155.0
I-321A71B191,2026-09-11 18:49:40,Brownie nogada,196,Norte,Reposteria,pza,20.0
I-0167C15B10,2026-09-11 18:49:41,Rol de canela,226,Plaza Obelie,Viennoiserie,pza,15.0
I-0FF1BFBBF4,2026-09-11 18:49:41,Eclair de cafe,283,Sur,Petit fours,pza,16.0
I-84E57F4DF7,2026-09-11 18:49:42,Baguette tradicional,291,Norte,Panaderia,pza,9.0
I-72E09079C6,2026-09-11 18:49:42,Cheesecake de frutos rojos,275,Centro,Pasteles,pza,170.0
I-6D675E35A1,2026-09-11 18:49:43,Croissant de almendra,177,Norte,Viennoiserie,pza,18.0
I-CE9D952D8E,2026-09-11 18:49:43,Pastel de chocolate,266,Plaza Obelie,Pasteles,pza,150.0
I-1634F18CBE,2026-09-11 18:49:44,Macaron mixto,254,Plaza Obelie,Petit fours,pza,10.0
I-B44A7AC074,2026-09-11 18:49:45,Brownie nogada,258,Sur,Reposteria,pza,20.0
I-EDE7F9CD82,2026-09-11 18:49:45,Tarta de frutas,221,Sur,Pasteles,pza,155.0
I-1ED74F7DFF,2026-09-11 18:49:45,Macaron mixto,249,Norte,Petit fours,pza,10.0
I-7EBDE60D53,2026-09-11 18:49:46,Baguette tradicional,201,Sur,Panaderia,pza,9.0
I-0F3E602623,2026-09-11 18:49:47,Rol de canela,234,Plaza Obelie,Viennoiserie,pza,15.0
I-E0F0B15137,2026-09-11 18:49:47,Pastel de chocolate,278,Plaza Obelie,Pasteles,pza,150.0
I-EA56CDA3FA,2026-09-11 18:49:48,Brownie nogada,250,Sur,Reposteria,pza,20.0
I-74333C1AB3,2026-09-11 18:49:49,Baguette tradicional,194,Centro,Panaderia,pza,9.0
I-526631D953,2026-09-11 18:49:49,Macaron mixto,212,Centro,Petit fours,pza,10.0
I-6A9619E201,2026-09-11 18:49:50,Brownie nogada,198,Norte,Reposteria,pza,20.0
I-1A609FBB6E,2026-09-11 18:49:51,Rol de canela,268,Sur,Viennoiserie,pza,15.0
I-350D19203D,2026-09-11 18:49:51,Rol de canela,277,Sur,Viennoiserie,pza,15.0
I-8B3E78695F,2026-09-11 18:49:52,Baguette tradicional,195,Sur,Panaderia,pza,9.0
I-DB5A435985,2026-09-11 18:49:53,Cheesecake de frutos rojos,282,Sur,Pasteles,pza,170.0
I-8A05CE6048,2026-09-11 18:49:53,Galleta de mantequilla,221,Norte,Reposteria,pza,6.0
I-09A98B06A8,2026-09-11 18:49:54,Galleta de mantequilla,232,Norte,Reposteria,pza,6.0
I-B7C4363958,2026-09-11 18:49:54,Rol de canela,286,Sur,Viennoiserie,pza,15.0
I-1DED14390C,2026-09-11 18:49:55,Baguette tradicional,196,Sur,Panaderia,pza,9.0
I-CB07D1CF42,2026-09-11 18:49:55,Eclair de cafe,313,Centro,Petit fours,pza,16.0
I-C5240D1A72,2026-09-11 18:49:56,Brownie nogada,244,Sur,Reposteria,pza,20.0
I-2E92D939FB,2026-09-11 18:49:57,Galleta de mantequilla,236,Norte,Reposteria,pza,6.0
I-289021EDB5,2026-09-11 18:49:57,Croissant de almendra,180,Norte,Viennoiserie,pza,18.0
I-9B90484CE6,2026-09-11 18:49:58,Macaron mixto,286,Sur,Petit fours,pza,10.0
I-4886A87B9D,2026-09-11 18:49:58,Brownie nogada,204,Norte,Reposteria,pza,20.0
I-DD48182C7A,2026-09-11 18:49:59,Galleta de mantequilla,279,Sur,Reposteria,pza,6.0
I-E2F3A601F6,2026-09-11 18:49:59,Pastel de chocolate,325,Centro,Pasteles,pza,150.0
I-58518E22D7,2026-09-11 18:50:00,Baguette tradicional,208,Sur,Panaderia,pza,9.0
I-E3D365CF83,2026-09-11 18:50:01,Cheesecake de frutos rojos,284,Sur,Pasteles,pza,170.0
I-BF7A007211,2026-09-11 18:50:01,Brownie nogada,374,Plaza Obelie,Reposteria,pza,20.0
I-B260FF0AAF,2026-09-11 18:50:02,Eclair de cafe,309,Centro,Petit fours,pza,16.0
I-AEDA76EE70,2026-09-11 18:50:02,Croissant de almendra,174,Sur,Viennoiserie,pza,18.0
I-CEB47A82E8,2026-09-11 18:50:03,Rol de canela,235,Plaza Obelie,Viennoiserie,pza,15.0
I-713E78DA96,2026-09-11 18:50:04,Cheesecake de frutos rojos,225,Plaza Obelie,Pasteles,pza,170.0
I-FBEFB5817F,2026-09-11 18:50:04,Macaron mixto,248,Plaza Obelie,Petit fours,pza,10.0
I-B49BE6AE9B,2026-09-11 18:50:05,Cheesecake de frutos rojos,183,Norte,Pasteles,pza,170.0
I-40CA848045,2026-09-11 18:50:05,Cheesecake de frutos rojos,270,Centro,Pasteles,pza,170.0
I-7260D45AA8,2026-09-11 18:50:06,Rol de canela,229,Plaza Obelie,Viennoiserie,pza,15.0
I-3A9DC8168E,2026-09-11 18:50:06,Eclair de cafe,268,Norte,Petit fours,pza,16.0
I-E6E8894C06,2026-09-11 18:50:07,Macaron mixto,240,Plaza Obelie,Petit fours,pza,10.0
I-B3C320134B,2026-09-11 18:50:07,Rol de canela,230,Plaza Obelie,Viennoiserie,pza,15.0
I-1565EDC7B4,2026-09-11 18:50:08,Rol de canela,234,Plaza Obelie,Viennoiserie,pza,15.0
I-6E9BBD3DBF,2026-09-11 18:50:08,Croissant de almendra,189,Norte,Viennoiserie,pza,18.0
I-60EEE11D58,2026-09-11 18:50:09,Cheesecake de frutos rojos,268,Centro,Pasteles,pza,170.0
I-B37386412F,2026-09-11 18:50:09,Macaron mixto,293,Sur,Petit fours,pza,10.0
I-B6834425A3,2026-09-11 18:50:10,Pastel de chocolate,333,Centro,Pasteles,pza,150.0
I-7780F6337E,2026-09-11 18:50:11,Croissant de almendra,331,Centro,Viennoiserie,pza,18.0
I-3D40F6FE79,2026-09-11 18:50:11,Brownie nogada,142,Centro,Reposteria,pza,20.0
I-573B0EF703,2026-09-11 18:50:12,Baguette tradicional,298,Norte,Panaderia,pza,9.0
I-9DF8F46DF9,2026-09-11 18:50:12,Brownie nogada,204,Norte,Reposteria,pza,20.0
I-EE77C24C4E,2026-09-11 18:50:13,Tarta de frutas,216,Sur,Pasteles,pza,155.0
I-CC12BFEB49,2026-09-11 18:50:13,Macaron mixto,304,Sur,Petit fours,pza,10.0
I-BEACA4A9AE,2026-09-11 18:50:14,Tarta de frutas,142,Centro,Pasteles,pza,155.0
I-FA05A59509,2026-09-11 18:50:14,Brownie nogada,152,Centro,Reposteria,pza,20.0
I-02A2D13619,2026-09-11 18:50:15,Cheesecake de frutos rojos,292,Sur,Pasteles,pza,170.0
I-D65A9B32A7,2026-09-11 18:50:15,Macaron mixto,296,Sur,Petit fours,pza,10.0
I-D475E23061,2026-09-11 18:50:16,Galleta de mantequilla,283,Centro,Reposteria,pza,6.0
I-9439614A36,2026-09-11 18:50:16,Brownie nogada,379,Plaza Obelie,Reposteria,pza,20.0
I-CC174B1D0F,2026-09-11 18:50:17,Galleta de mantequilla,285,Sur,Reposteria,pza,6.0
I-11CC555F64,2026-09-11 18:50:17,Macaron mixto,249,Plaza Obelie,Petit fours,pza,10.0
I-3A74E4C161,2026-09-11 18:50:18,Brownie nogada,153,Centro,Reposteria,pza,20.0
I-C8D77CBC29,2026-09-11 18:50:19,Tarta de frutas,318,Norte,Pasteles,pza,155.0
I-CF9035E186,2026-09-11 18:50:19,Baguette tradicional,192,Centro,Panaderia,pza,9.0
