id_pago,id_venta,fecha_hora,metodo_pago,monto,estado,referencia
P-2D81C08818,V-C85730A4C6,2026-09-11 18:42:36,tarjeta,192.0,aprobado,REF-49597741
P-F88913017D,V-6BED214C9D,2026-09-11 18:42:37,vale,128.0,aprobado,REF-BCD66658
P-6C9B1133D1,V-7EDBAB3635,2026-09-11 18:42:37,vale,1260.0,aprobado,REF-4E2D4B91
P-A82D842B5A,V-82B5ABB1AE,2026-09-11 18:42:38,efectivo,18.0,pendiente,REF-0395C298
P-944A0AFD19,V-0C8C923C29,2026-09-11 18:42:38,tarjeta,210.0,aprobado,REF-0AC7A708
P-8E54BD14D3,V-9CAB5F075D,2026-09-11 18:42:39,transferencia,270.0,aprobado,REF-FB6CD961
P-AE5ACF3A8C,V-6F8294FF84,2026-09-11 18:42:40,transferencia,45.0,aprobado,REF-EB6A3A73
P-D6BD4DDFD3,V-883FF715E1,2026-09-11 18:42:40,vale,180.0,aprobado,REF-8A8928EC
P-DDB724CB80,V-9FDC64B461,2026-09-11 18:42:41,tarjeta,128.0,aprobado,REF-D27FAE14
P-F55C1BE837,V-D360CF4FB1,2026-09-11 18:42:41,vale,168.0,aprobado,REF-9C498AA6
P-3D254EF5DB,V-72DD40E30A,2026-09-11 18:42:42,vale,270.0,aprobado,REF-DDE7456D
P-A5DC05B64F,V-3DAF7B4906,2026-09-11 18:42:43,vale,1680.0,aprobado,REF-EFDE0EB2
P-24E148B222,V-2E76C87757,2026-09-11 18:42:43,vale,225.0,aprobado,REF-FC1C8B26
P-5975568FD3,V-1B7DD41988,2026-09-11 18:42:44,efectivo,840.0,aprobado,REF-7FB28C21
P-1CD2A7BCDD,V-392089DAF7,2026-09-11 18:42:45,transferencia,760.0,aprobado,REF-29E6429F
P-158D888C0B,V-9A5AD4B713,2026-09-11 18:42:45,tarjeta,32.0,aprobado,REF-14762644
P-E67081A743,V-7F140D8813,2026-09-11 18:42:46,vale,192.0,pendiente,REF-64A84EC8
P-7B45848276,V-B3368C93D6,2026-09-11 18:42:46,vale,210.0,aprobado,REF-DADF405D
P-B416788626,V-DB8E1BD2FE,2026-09-11 18:42:47,efectivo,54.0,pendiente,REF-C787DDB3
P-F941A6A0A4,V-987718A3EB,2026-09-11 18:42:47,tarjeta,240.0,pendiente,REF-FB4B1AEA
P-C6C75649CB,V-91ECC4D3A9,2026-09-11 18:42:48,vale,112.0,aprobado,REF-C493B88D
P-9AF6EE4238,V-414B94676D,2026-09-11 18:42:48,efectivo,45.0,pendiente,REF-AB81D098
P-A22CABE1CA,V-81D28A4260,2026-09-11 18:42:49,vale,56.0,pendiente,REF-91C9D7C8
P-F2723AAE39,V-23423DE853,2026-09-11 18:42:50,transferencia,210.0,aprobado,REF-C107CF53
P-E3B7A45584,V-19193DF513,2026-09-11 18:42:50,tarjeta,168.0,aprobado,REF-961D58F4
P-CA8EC1D2C9,V-13FC543563,2026-09-11 18:42:51,efectivo,252.0,aprobado,REF-D0C4B25F
P-C382122623,V-5A8CF00C23,2026-09-11 18:42:51,efectivo,180.0,aprobado,REF-D3A3FE6E
P-DBAEA935A8,V-01E85666E5,2026-09-11 18:42:52,transferencia,192.0,aprobado,REF-BCF183BA
P-4681D48F7E,V-EF872545D5,2026-09-11 18:42:53,tarjeta,28.0,aprobado,REF-6CA552E1
P-CC6ADAAC34,V-2214C986FF,2026-09-11 18:42:54,vale,84.0,aprobado,REF-6D17D6F4
P-E06F3AFD87,V-834237DF2F,2026-09-11 18:42:54,efectivo,2520.0,aprobado,REF-D8AE178A
P-EE3A0B0559,V-844BACC55D,2026-09-11 18:42:55,efectivo,760.0,pendiente,REF-9ED0993B
P-9CD52B3132,V-9E3C78B613,2026-09-11 18:42:55,efectivo,140.0,pendiente,REF-36CE6A36
P-CE7F4D6513,V-D064D6CD75,2026-09-11 18:42:56,efectivo,90.0,aprobado,REF-2AE1FF31
P-B4EDC01898,V-74E9E7E36E,2026-09-11 18:42:56,transferencia,108.0,aprobado,REF-A6D463AB
P-EE3DDA32EC,V-CFF5750E0A,2026-09-11 18:42:57,transferencia,288.0,pendiente,REF-1876FEDC
P-75CDB96773,V-8937248FCE,2026-09-11 18:42:57,vale,2520.0,aprobado,REF-1966016A
P-0906537E96,V-3D7BC9B859,2026-09-11 18:42:58,transferencia,210.0,aprobado,REF-63883570
P-DA156CAC38,V-4A9A887132,2026-09-11 18:42:59,transferencia,55.0,aprobado,REF-F2594AD0
P-1FFB9BDB63,V-E1397B3EE9,2026-09-11 18:42:59,efectivo,1170.0,pendiente,REF-41611F2C
P-3B9368B74A,V-864AA5922E,2026-09-11 18:43:00,tarjeta,840.0,aprobado,REF-E3150968
P-6416D20D64,V-85BA283044,2026-09-11 18:43:00,tarjeta,54.0,aprobado,REF-A464614B
P-1173C67F31,V-89987BFA3B,2026-09-11 18:43:01,vale,380.0,aprobado,REF-8505543E
P-2EAFA68E3C,V-149BF0FC1A,2026-09-11 18:43:02,vale,112.0,aprobado,REF-CA0A019A
P-1DB1303E5F,V-2505514D1A,2026-09-11 18:43:02,vale,1950.0,aprobado,REF-26985657
P-02EB02D6A6,V-90B6101B3D,2026-09-11 18:43:03,efectivo,144.0,aprobado,REF-E951AF49
P-D9B126A0C6,V-228B8515B1,2026-09-11 18:43:04,efectivo,110.0,aprobado,REF-6365D4CB
P-C57EEC6DAD,V-2551E8912B,2026-09-11 18:43:04,tarjeta,760.0,aprobado,REF-ED4666B4
P-2C3589AF52,V-5715B33822,2026-09-11 18:43:05,vale,96.0,aprobado,REF-80A5A661
P-F9AFA877FE,V-9E6DEBAE5F,2026-09-11 18:43:05,efectivo,1680.0,aprobado,REF-5C5E6087
P-44A5446029,V-23A2B67BE2,2026-09-11 18:43:06,efectivo,160.0,pendiente,REF-4DD663B8
P-8A74EE6C39,V-0E63D241C9,2026-09-11 18:43:06,efectivo,72.0,pendiente,REF-E909BDE9
P-94D326F2CB,V-5F8C3639CE,2026-09-11 18:43:07,efectivo,2280.0,aprobado,REF-3584E62F
P-61F6B19018,V-020A08BEB1,2026-09-11 18:43:07,tarjeta,72.0,aprobado,REF-97DDB152
P-F3A6BDB7D6,V-18474390FB,2026-09-11 18:43:08,transferencia,64.0,aprobado,REF-E5E5470C
P-F3C65D12D9,V-A6E09401DA,2026-09-11 18:43:08,transferencia,380.0,aprobado,REF-C19139E1
P-98ECCA849D,V-91D75AFA53,2026-09-11 18:43:09,vale,54.0,aprobado,REF-4CEAF713
P-D7FC9FC0BC,V-0923A214AB,2026-09-11 18:43:09,efectivo,1520.0,aprobado,REF-30A1DA5F
P-5DE6B3C58D,V-0283AD21B2,2026-09-11 18:43:10,tarjeta,225.0,aprobado,REF-44CD409E
P-5943226727,V-39680C56AF,2026-09-11 18:43:11,vale,126.0,pendiente,REF-7873EB0F
P-C3436B7AA4,V-A7598AD18F,2026-09-11 18:43:11,transferencia,192.0,aprobado,REF-39621735
P-3BED441FE3,V-7ADE56E131,2026-09-11 18:43:12,vale,165.0,aprobado,REF-6C5F9FE7
P-052641D702,V-02D911214F,2026-09-11 18:43:12,tarjeta,252.0,pendiente,REF-9E2466DB
P-4B231D0F2D,V-26332E4A70,2026-09-11 18:43:13,vale,135.0,aprobado,REF-5270AF53
P-F33A771B86,V-2D3CE03A43,2026-09-11 18:43:14,tarjeta,54.0,aprobado,REF-168613B4
P-586EDC456F,V-396DF41571,2026-09-11 18:43:14,vale,165.0,aprobado,REF-6A4D4089
P-5B2FB4B3AE,V-2E1060419F,2026-09-11 18:43:15,vale,1170.0,aprobado,REF-A2BA505A
P-94FA80EDD3,V-8564FB095C,2026-09-11 18:43:15,tarjeta,96.0,aprobado,REF-3F27AAA4
P-E046BCBED9,V-24E634661A,2026-09-11 18:43:16,vale,252.0,aprobado,REF-495643EF
P-B3F60F2BAD,V-DB77FABF92,2026-09-11 18:43:17,efectivo,220.0,aprobado,REF-2E621511
P-4421919F18,V-83D56CD147,2026-09-11 18:43:17,tarjeta,90.0,aprobado,REF-379C0622
P-5B92DE4322,V-C48EC7598C,2026-09-11 18:43:18,efectivo,330.0,pendiente,REF-E18BF50B
P-CC7F71E1B8,V-65676B5E22,2026-09-11 18:43:18,transferencia,1520.0,pendiente,REF-1802C6C9
P-8D81D67A10,V-85D01DB876,2026-09-11 18:43:18,tarjeta,90.0,aprobado,REF-CA4EA288
P-F8674D9052,V-D281872A76,2026-09-11 18:43:19,vale,54.0,pendiente,REF-2AFB1CC3
P-94BDDFE766,V-387485239D,2026-09-11 18:43:19,efectivo,90.0,pendiente,REF-087E6C75
P-1BF2F7AA3A,V-49C3CB1F40,2026-09-11 18:43:20,efectivo,56.0,aprobado,REF-8878F97C
P-02F59A39E8,V-0E6798DCB4,2026-09-11 18:43:20,vale,168.0,aprobado,REF-09B1BF3C
P-784E8E83FA,V-714EAACF4B,2026-09-11 18:43:21,transferencia,36.0,pendiente,REF-43A26AE3
P-B67F415D5B,V-7077D26890,2026-09-11 18:43:21,efectivo,2520.0,pendiente,REF-6085D60A
P-D052C8EBA1,V-2639037626,2026-09-11 18:43:21,vale,1260.0,aprobado,REF-2E01E22E
P-C84F26820F,V-18C34E1CE6,2026-09-11 18:43:22,transferencia,192.0,pendiente,REF-342FC908
P-87FA46D013,V-02124C12D9,2026-09-11 18:43:23,transferencia,110.0,aprobado,REF-AEDA6AD0
P-091C640511,V-680DD31B5F,2026-09-11 18:43:23,transferencia,2340.0,pendiente,REF-0DFF85DD
P-443B5654C9,V-568B00A646,2026-09-11 18:43:24,vale,18.0,aprobado,REF-6BBAC3B2
P-A74A69BC49,V-86838B8419,2026-09-11 18:43:25,vale,180.0,aprobado,REF-946FCBAA
P-7ADB28F3DD,V-DAFC371F24,2026-09-11 18:43:25,vale,252.0,aprobado,REF-050CF534
P-F75E776F30,V-DFBF0FF7E3,2026-09-11 18:43:26,tarjeta,128.0,pendiente,REF-1018B2DA
P-EF5B8F0DFE,V-33185BDDC1,2026-09-11 18:43:27,tarjeta,54.0,aprobado,REF-5A1C0B55
P-14B92904D1,V-F029EEF52E,2026-09-11 18:43:27,vale,275.0,aprobado,REF-3757A84E
P-4702628E5B,V-18E6CDD2E6,2026-09-11 18:43:28,tarjeta,288.0,aprobado,REF-4113AF09
P-D0D0CA37A2,V-31C47F22CA,2026-09-11 18:43:28,tarjeta,192.0,aprobado,REF-78B00E35
P-EDEE264A73,V-98BACBC637,2026-09-11 18:43:29,vale,144.0,aprobado,REF-96065B12
P-25435C39BA,V-2A81FC4834,2026-09-11 18:43:30,vale,135.0,aprobado,REF-967FE5D2
P-D396377E73,V-6A55E24ED9,2026-09-11 18:43:30,transferencia,18.0,aprobado,REF-251FFA35
P-AF44F1EAFC,V-02C2DE793F,2026-09-11 18:43:31,transferencia,160.0,aprobado,REF-7B6FBE71
P-54D1B80BC0,V-61B6AECC5C,2026-09-11 18:43:31,transferencia,1560.0,pendiente,REF-964658AB
P-28F9992EEE,V-94677CFCC9,2026-09-11 18:43:32,transferencia,225.0,aprobado,REF-EC4F1A4A
P-C7FD52C68A,V-17CAD6960D,2026-09-11 18:43:33,transferencia,2100.0,aprobado,REF-F7840124
P-C629D9BE53,V-72765CE4C4,2026-09-11 18:43:33,vale,288.0,aprobado,REF-A5D62A17
P-3745E81147,V-93B415CA54,2026-09-11 18:43:34,efectivo,108.0,aprobado,REF-29160056
P-875B29CA7E,V-3388AE7E9E,2026-09-11 18:43:34,efectivo,126.0,aprobado,REF-6AFE9F1A
P-DDC11D7748,V-8B709CE76E,2026-09-11 18:43:34,tarjeta,90.0,pendiente,REF-6701E830
P-48451F8891,V-20B076FC65,2026-09-11 18:43:35,tarjeta,28.0,pendiente,REF-9ACDB588
P-A8F4CB3129,V-F55B09CB02,2026-09-11 18:43:36,transferencia,270.0,aprobado,REF-4A300E2F
P-049427037D,V-ED340FEF51,2026-09-11 18:43:36,transferencia,45.0,pendiente,REF-BC069C7A
P-52933129B1,V-CA0BD1FC95,2026-09-11 18:43:37,vale,840.0,aprobado,REF-2A19BC17
P-E6D77B9335,V-171DC5389C,2026-09-11 18:43:38,efectivo,1680.0,pendiente,REF-36AD3D11
P-14D903C6EB,V-6CCD890CED,2026-09-11 18:43:38,tarjeta,96.0,aprobado,REF-8F8B7A1C
P-238148865F,V-F2E164533A,2026-09-11 18:43:39,efectivo,18.0,aprobado,REF-205485C7
P-A853AB2643,V-EE09A1FDD6,2026-09-11 18:43:39,vale,140.0,pendiente,REF-E153F68B
P-66E81ED621,V-B85CC9B980,2026-09-11 18:43:40,efectivo,420.0,pendiente,REF-2D9CA2AD
P-BC480A7D62,V-BDBDD1D549,2026-09-11 18:43:41,tarjeta,48.0,aprobado,REF-8AD836FF
P-3A95E0A206,V-1B40D42711,2026-09-11 18:43:41,efectivo,64.0,aprobado,REF-F80AA99F
P-D6D46057DE,V-2B537955A7,2026-09-11 18:43:42,vale,1140.0,aprobado,REF-82071E06
P-62FD200C0B,V-415F32C07D,2026-09-11 18:43:42,vale,1260.0,aprobado,REF-0CAD2571
P-976E87F791,V-5635619B34,2026-09-11 18:43:43,efectivo,64.0,aprobado,REF-40CD64DF
P-0BCDA33488,V-AD86D2204F,2026-09-11 18:43:44,vale,42.0,aprobado,REF-2F33A3DA
P-910DAC57F1,V-B02E701034,2026-09-11 18:43:44,tarjeta,165.0,aprobado,REF-88F694D6
P-ABD1CDDA5E,V-52F3B99A46,2026-09-11 18:43:45,transferencia,32.0,pendiente,REF-3D6E598A
P-DE1E6DD2B9,V-8CFF5DDE69,2026-09-11 18:43:45,transferencia,108.0,aprobado,REF-F222491B
P-4E3575C1ED,V-E724D02CAA,2026-09-11 18:43:46,vale,72.0,pendiente,REF-7F063899
P-12AE4E8CBB,V-225E207D72,2026-09-11 18:43:47,tarjeta,1900.0,aprobado,REF-C3BB4FD7
P-F3446C158F,V-06A9304B2B,2026-09-11 18:43:47,tarjeta,144.0,aprobado,REF-FF0CB77F
P-83F2D7FF22,V-9564D20CB8,2026-09-11 18:43:48,vale,126.0,aprobado,REF-FB5AE6B1
P-CD318018A4,V-C3D86C0AA4,2026-09-11 18:43:49,vale,390.0,pendiente,REF-F9D89107
P-9B0CCE7DE1,V-330FBC5652,2026-09-11 18:43:49,tarjeta,18.0,aprobado,REF-DF839694
P-AC9FDDE691,V-29DFC96FB8,2026-09-11 18:43:50,tarjeta,96.0,aprobado,REF-B2F87DDC
P-95C63754D1,V-B0959C696C,2026-09-11 18:43:51,efectivo,135.0,aprobado,REF-1AB7A8AC
P-E0F37F781E,V-A07681AE2B,2026-09-11 18:43:51,transferencia,220.0,aprobado,REF-5DE3693C
P-859962205B,V-AA2EE4A6F8,2026-09-11 18:43:52,tarjeta,240.0,aprobado,REF-5BE88072
P-692FCEC311,V-8A56E20E19,2026-09-11 18:43:53,transferencia,140.0,aprobado,REF-11F755A3
P-B97B5D4AC8,V-512636A67B,2026-09-11 18:43:53,transferencia,210.0,aprobado,REF-F8A7A378
P-B1179065DC,V-B095097E7C,2026-09-11 18:43:54,vale,270.0,aprobado,REF-99FBCD54
P-E5CB0BAB92,V-AB7CDE3BD7,2026-09-11 18:43:54,efectivo,2280.0,pendiente,REF-42AABE86
P-D808444565,V-18AA9ED963,2026-09-11 18:43:55,tarjeta,2520.0,pendiente,REF-0E66AD7C
P-63D69A0661,V-5C27025C42,2026-09-11 18:43:56,efectivo,84.0,pendiente,REF-A5090347
P-5621F7A868,V-7D69D5246D,2026-09-11 18:43:56,tarjeta,126.0,pendiente,REF-F9603088
P-B6B9DCC4C4,V-EA3AF7F7EB,2026-09-11 18:43:57,tarjeta,96.0,aprobado,REF-373F4B08
P-1C8A5AA92A,V-15BF13A11B,2026-09-11 18:43:58,efectivo,96.0,aprobado,REF-A6614D2A
P-8D3B5ED76C,V-A5BF6FF3C9,2026-09-11 18:43:58,efectivo,380.0,aprobado,REF-1B320A30
P-FC934096BD,V-63BF3D58E1,2026-09-11 18:43:59,transferencia,2520.0,aprobado,REF-C142DC7F
P-DAEF875B6A,V-E7018A8C26,2026-09-11 18:44:00,tarjeta,128.0,pendiente,REF-027B18A7
P-39411C8597,V-3CED31FB4D,2026-09-11 18:44:00,efectivo,108.0,pendiente,REF-31453319
P-025A818B5D,V-7C7F72C3A7,2026-09-11 18:44:01,transferencia,96.0,aprobado,REF-372227C3
P-327216C10A,V-A33034CE16,2026-09-11 18:44:01,transferencia,96.0,aprobado,REF-CAA2F476
P-B693326D00,V-050BC4A5D5,2026-09-11 18:44:02,vale,128.0,aprobado,REF-B9BD03CD
P-4483949996,V-807DEC86F7,2026-09-11 18:44:02,vale,48.0,pendiente,REF-E05FCA97
P-E65E32933A,V-B9B10D2E45,2026-09-11 18:44:03,vale,1260.0,aprobado,REF-2233305F
P-DC18175284,V-C82F59D787,2026-09-11 18:44:03,efectivo,112.0,aprobado,REF-1CDC1F77
P-64C6FCBB8F,V-A70BC2860D,2026-09-11 18:44:04,efectivo,168.0,aprobado,REF-1D6AE71A
P-F184811149,V-978B84E12B,2026-09-11 18:44:05,transferencia,1900.0,aprobado,REF-478941AC
P-8378FE998E,V-6B10714C9C,2026-09-11 18:44:05,efectivo,275.0,pendiente,REF-B5733561
P-6985886BA7,V-2B23E60BD1,2026-09-11 18:44:06,transferencia,90.0,aprobado,REF-3A141F42
P-FCF3C05A0C,V-787A4E9553,2026-09-11 18:44:07,transferencia,240.0,aprobado,REF-AD953C94
P-1285E2D75C,V-3DD5D58B39,2026-09-11 18:44:08,transferencia,90.0,aprobado,REF-A303D78D
P-F19C521764,V-25E8A006A8,2026-09-11 18:44:08,vale,1900.0,aprobado,REF-C6721DEB
P-5B6A00D5C6,V-2BF7A7FC02,2026-09-11 18:44:09,efectivo,96.0,aprobado,REF-4E571CA2
P-1185063EA6,V-79527C0FB9,2026-09-11 18:44:09,transferencia,168.0,aprobado,REF-4559AD1E
P-776CA16B81,V-7BA8E1FA92,2026-09-11 18:44:09,efectivo,380.0,aprobado,REF-BC85CCA5
P-DCA1F6D867,V-BF92DA0BC1,2026-09-11 18:44:10,efectivo,55.0,aprobado,REF-D94B34FA
P-B9BEF65BC4,V-78FB382FFA,2026-09-11 18:44:10,tarjeta,1520.0,pendiente,REF-7ECFC5B8
P-48990F57FE,V-9783E309F2,2026-09-11 18:44:11,transferencia,128.0,aprobado,REF-E5B1B0E2
P-C4403F7F24,V-844885EAEF,2026-09-11 18:44:12,transferencia,1950.0,aprobado,REF-B2DB16CF
P-106E725FFC,V-D6816EC715,2026-09-11 18:44:13,efectivo,288.0,aprobado,REF-0B373C6C
P-8FA14D5556,V-A2DF152149,2026-09-11 18:44:13,tarjeta,168.0,aprobado,REF-156E56A4
P-76D91F3F33,V-E96C23792F,2026-09-11 18:44:13,tarjeta,180.0,pendiente,REF-1D0FEED9
P-71BA4B7699,V-B4E076FF1F,2026-09-11 18:44:14,vale,55.0,pendiente,REF-BF8A2262
P-311B37EB9A,V-F2E5EFF20C,2026-09-11 18:44:15,efectivo,56.0,aprobado,REF-19D41A07
P-93519A7C30,V-7D1F8B5F40,2026-09-11 18:44:15,efectivo,45.0,aprobado,REF-1E659F4F
P-3552F3DA6C,V-2336969D61,2026-09-11 18:44:16,tarjeta,780.0,aprobado,REF-5D29115C
P-A5877B0EE3,V-D87FA69323,2026-09-11 18:44:17,transferencia,165.0,pendiente,REF-C0B51454
P-638BB8D993,V-280CDE1138,2026-09-11 18:44:17,vale,168.0,aprobado,REF-CA9AD097
P-700F70074B,V-9650243E82,2026-09-11 18:44:18,transferencia,168.0,aprobado,REF-7B918C49
P-C47A525B6F,V-9BBFE60086,2026-09-11 18:44:18,transferencia,2280.0,aprobado,REF-A785A272
P-B9D293CF79,V-263B6E32C1,2026-09-11 18:44:19,tarjeta,72.0,aprobado,REF-56AA0FE7
P-B0559F221A,V-1C703DF14E,2026-09-11 18:44:19,transferencia,64.0,pendiente,REF-12638AFC
P-D114EE5F22,V-AC2B7ABD53,2026-09-11 18:44:20,transferencia,420.0,aprobado,REF-DA7B0BD5
P-FD021CECE9,V-C76D903799,2026-09-11 18:44:21,vale,330.0,pendiente,REF-C94DE4B0
P-AC484D5C3C,V-E5C88716BD,2026-09-11 18:44:21,transferencia,36.0,aprobado,REF-06C11A50
P-B992E6CFA8,V-D77F715948,2026-09-11 18:44:22,transferencia,42.0,aprobado,REF-C16D6E98
P-C8D179B21C,V-BAC3EA3EA0,2026-09-11 18:44:23,transferencia,96.0,aprobado,REF-CD712BA7
P-21F70399B4,V-C8A33684EB,2026-09-11 18:44:23,transferencia,2280.0,aprobado,REF-88572182
P-EDF273B7F0,V-1C228C251D,2026-09-11 18:44:23,vale,135.0,aprobado,REF-B469A61E
P-D09E0FAC15,V-2C3CA25EAE,2026-09-11 18:44:24,vale,1900.0,aprobado,REF-1BC1315E
P-8CF3FD7F43,V-DAE7D4E064,2026-09-11 18:44:25,vale,180.0,aprobado,REF-099B4384
P-6E3855374E,V-020978CE50,2026-09-11 18:44:25,tarjeta,225.0,aprobado,REF-6FA1B666
P-5DA532CCA5,V-1AF9374EC0,2026-09-11 18:44:26,tarjeta,45.0,aprobado,REF-04B26B33
P-AA18FCFEF6,V-4E1696CAC7,2026-09-11 18:44:26,efectivo,55.0,aprobado,REF-D3491573
P-02F9428C48,V-78CEB23FC1,2026-09-11 18:44:27,efectivo,780.0,aprobado,REF-03F0209A
P-F2EA28B1DC,V-409789191B,2026-09-11 18:44:28,efectivo,45.0,aprobado,REF-423E1E3F
P-45B2010767,V-BDE25C38CC,2026-09-11 18:44:28,efectivo,55.0,aprobado,REF-611373EA
P-F37943A645,V-0D54926996,2026-09-11 18:44:29,efectivo,18.0,aprobado,REF-719C14C4
P-47A907377B,V-92510A1433,2026-09-11 18:44:30,vale,126.0,pendiente,REF-CF9302CB
P-51D5CFC6F2,V-1224FCAB44,2026-09-11 18:44:30,vale,1950.0,pendiente,REF-FE93C3D8
P-D3E28C6FEB,V-3D1592EAC4,2026-09-11 18:44:31,transferencia,168.0,aprobado,REF-BF81145D
P-C117E9B9B3,V-32EC88C591,2026-09-11 18:44:31,tarjeta,275.0,aprobado,REF-A0516FD2
P-BA2B2144EE,V-3BD40FB2DA,2026-09-11 18:44:32,efectivo,2280.0,pendiente,REF-5BCDE885
P-B8E6658602,V-96DA9E8CB3,2026-09-11 18:44:33,tarjeta,55.0,aprobado,REF-E2A454E2
P-BF4D03E241,V-E9512D3630,2026-09-11 18:44:33,transferencia,42.0,aprobado,REF-FF61DE10
P-B86E94F765,V-73CA2FBF4E,2026-09-11 18:44:34,transferencia,168.0,aprobado,REF-ADC5265E
P-98E1CEBEC1,V-48C7BEB35E,2026-09-11 18:44:35,tarjeta,135.0,aprobado,REF-6EB93AEC
P-EEF1EF418B,V-0C564523FF,2026-09-11 18:44:36,tarjeta,2280.0,pendiente,REF-0BEBA03D
P-D62562A790,V-54ED98372D,2026-09-11 18:44:36,transferencia,1680.0,aprobado,REF-560ED768
P-A4849F4B0E,V-843715330B,2026-09-11 18:44:37,tarjeta,1560.0,aprobado,REF-E45633DE
P-A745BA8D60,V-5C46A233CE,2026-09-11 18:44:38,efectivo,1950.0,pendiente,REF-4B0924D2
P-AA629A151E,V-B4A5809DA2,2026-09-11 18:44:38,tarjeta,140.0,aprobado,REF-C257A95E
P-5FFFBB6911,V-A5E16D78F9,2026-09-11 18:44:39,vale,90.0,aprobado,REF-9FF8D004
P-62B216FD72,V-5B4F439147,2026-09-11 18:44:39,transferencia,90.0,aprobado,REF-663A6FF7
P-6057DDBD85,V-8AE9E7F8DA,2026-09-11 18:44:40,transferencia,45.0,aprobado,REF-1CF39A58
P-710CBBF9DC,V-7E8BD7B7B1,2026-09-11 18:44:41,transferencia,140.0,aprobado,REF-7B0DF764
P-19BA220836,V-504E4C52B2,2026-09-11 18:44:41,transferencia,160.0,pendiente,REF-906A17CA
P-38E3960D1D,V-93C89F2FE7,2026-09-11 18:44:42,efectivo,275.0,aprobado,REF-08C75E50
P-3B3E7460FD,V-E451CEBAFF,2026-09-11 18:44:42,transferencia,128.0,aprobado,REF-B56F3C60
P-C4629BF69F,V-746C5BA3AA,2026-09-11 18:44:43,efectivo,210.0,aprobado,REF-1FA9ACA8
P-82F3026443,V-379DF93DC8,2026-09-11 18:44:43,vale,18.0,aprobado,REF-B5E49BA4
P-50B1795193,V-D9082FB400,2026-09-11 18:44:44,tarjeta,192.0,pendiente,REF-6C1FF74F
P-C6BACC13D4,V-B5F45C2E12,2026-09-11 18:44:44,tarjeta,55.0,aprobado,REF-7DE67149
P-92F58F1F66,V-55C4A3091C,2026-09-11 18:44:45,tarjeta,2100.0,aprobado,REF-6F3B02B5
P-018CFCF771,V-0C31135E66,2026-09-11 18:44:46,vale,420.0,aprobado,REF-86C29A8D
P-FC9D7104BC,V-220FBED414,2026-09-11 18:44:46,tarjeta,225.0,aprobado,REF-AD4B9B27
P-6FB9B600C8,V-E005791A0A,2026-09-11 18:44:47,tarjeta,2340.0,pendiente,REF-C8047F44
P-260A3BBBB9,V-C767E9C274,2026-09-11 18:44:47,efectivo,168.0,pendiente,REF-CEE1F781
P-3E849BABF3,V-B9107772B0,2026-09-11 18:44:48,efectivo,90.0,aprobado,REF-41B21A6E
P-3A83707BCA,V-A45C22D3B3,2026-09-11 18:44:48,transferencia,380.0,aprobado,REF-4EDFAD3D
P-329F07CCDE,V-71A5F7A470,2026-09-11 18:44:49,tarjeta,165.0,aprobado,REF-AFE7139A
P-0E88563F10,V-398F94E73E,2026-09-11 18:44:49,efectivo,32.0,aprobado,REF-B5C0C916
P-C63E7E7DBA,V-0FFC6A88F7,2026-09-11 18:44:50,efectivo,1140.0,pendiente,REF-BC328F87
P-55216B4D4B,V-B1ECBB2972,2026-09-11 18:44:51,vale,220.0,aprobado,REF-C3CAF538
P-6F3A2D0C6F,V-7C740C6386,2026-09-11 18:44:51,efectivo,18.0,aprobado,REF-75671076
P-387FB34D83,V-7E5AEA954A,2026-09-11 18:44:52,efectivo,165.0,aprobado,REF-DE052D24
P-BC7E2A6D9D,V-EA0C80F752,2026-09-11 18:44:52,efectivo,192.0,aprobado,REF-65B64FD2
P-BBC0D2EFA0,V-990719CDAF,2026-09-11 18:44:53,transferencia,192.0,pendiente,REF-75D7F873
P-31E6ACCB44,V-1EE500AF60,2026-09-11 18:44:53,efectivo,90.0,aprobado,REF-432159F8
P-5EF5484237,V-889D473973,2026-09-11 18:44:54,transferencia,110.0,aprobado,REF-930AA3C7
P-5D91CE0192,V-22193BA6C0,2026-09-11 18:44:55,tarjeta,144.0,aprobado,REF-2911D608
P-03631440D5,V-93B8401369,2026-09-11 18:44:55,tarjeta,760.0,aprobado,REF-CD8DA374
P-F7E34A33F0,V-05BB6D3D0B,2026-09-11 18:44:55,transferencia,45.0,aprobado,REF-59032863
P-11D493D595,V-A59EE69DF5,2026-09-11 18:44:56,efectivo,96.0,aprobado,REF-E9508A95
P-0411C01010,V-40C307FD42,2026-09-11 18:44:57,tarjeta,90.0,pendiente,REF-ABB270A5
P-5EC6BC189D,V-C46A88F0CD,2026-09-11 18:44:57,efectivo,96.0,pendiente,REF-9324A38B
P-7A77A4EA0D,V-B21BBB3224,2026-09-11 18:44:58,vale,90.0,aprobado,REF-2A9C0BB1
P-7CC78C438D,V-34F06531BF,2026-09-11 18:44:58,transferencia,144.0,aprobado,REF-61E659D0
P-044C8614EA,V-6C1E5682A2,2026-09-11 18:44:59,efectivo,96.0,aprobado,REF-B1EA4516
P-196B96686D,V-0604022B80,2026-09-11 18:45:00,efectivo,288.0,aprobado,REF-273F7CA0
P-0356C7D144,V-F870D42820,2026-09-11 18:45:00,vale,780.0,aprobado,REF-B7024C91
P-33DA1A2F58,V-34EE49FC3F,2026-09-11 18:45:01,efectivo,108.0,aprobado,REF-31B07CA3
